username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BenRamsey2;2015-12-10 15:57;0;0;"@DublinAirport are the flights tomorrow night due to be affected by the bad weather?more specifically to Manchester tomorrow evening? #panic";;@DublinAirport;#panic;"675102125437919232";https://twitter.com/BenRamsey2/status/675102125437919232
BoerjeBrandt;2015-12-10 15:55;0;0;"#Fear of #Terrorism Lifts #DonaldTrump in #NewYorkTimes / #CBS #Poll -Do WE now see cracks in the #UnitedStates ? Between Christian and others?";;;#Fear #Terrorism #DonaldTrump #NewYorkTimes #CBS #Poll #UnitedStates;"675101490021797888";https://twitter.com/BoerjeBrandt/status/675101490021797888
DerpyTigerr;2015-12-10 15:54;1;3;"Continuing Outlast tonight! Grab ur friends and come hang out! #twitch #stream #akemi #outlast #scary #friends !";;;#twitch #stream #akemi #outlast #scary #friends;"675101298820300800";https://twitter.com/DerpyTigerr/status/675101298820300800
BoerjeBrandt;2015-12-10 15:54;0;0;"#Fear of #Terrorism Lifts #DonaldTrump in #NewYorkTimes / #CBS #Poll - Do WE now see cracks in the #UnitedStates ? Between White and Coloured?";;;#Fear #Terrorism #DonaldTrump #NewYorkTimes #CBS #Poll #UnitedStates;"675101239584169986";https://twitter.com/BoerjeBrandt/status/675101239584169986
OneCopaceticCAT;2015-12-10 15:52;0;0;"I have yet to see any LEGIT plans or policies from #Trump . #HotAir #hate #fear";Charlotte, NC;;#Trump #HotAir #hate #fear;"675100920305295360";https://twitter.com/OneCopaceticCAT/status/675100920305295360
Babebuymethis;2015-12-10 15:52;0;0;"https://twitter.com/Mr_Friend_Zone/status/675096921950855168 #Fear is defined as false evidence appearing real,the #truth is that limits are only self imposed…";;;#Fear #truth;"675100804643168256";https://twitter.com/Babebuymethis/status/675100804643168256
nanznascarnutz9;2015-12-11 15:59;0;1;"...when ur g-babe sits behind u & lip syncs everything u r saying as u do! #scary ! :-)";;;#scary;"675465025298001921";https://twitter.com/nanznascarnutz9/status/675465025298001921
manimefreak36;2015-12-11 15:58;0;0;"I asked my mum it I HAD to eat since I'm tired. And she gave me a look. Straight away, I gave in. Don't anger the mother #Scary";;;#Scary;"675464642911723520";https://twitter.com/manimefreak36/status/675464642911723520
ClaireyyM;2015-12-11 15:58;0;0;"Got out of my seat at least 20 times during @Kodaline tonight to let people with drink past. It's out of control. @3arenadublin #nightmare";;@Kodaline @3arenadublin;#nightmare;"675464617376772096";https://twitter.com/ClaireyyM/status/675464617376772096
sambearwest;2015-12-11 15:58;0;0;"Tripped out! #ghostly goings on as it is & then a toy that cannot make a sound without being played with decides to turn itself on! #scared";Caerphilly, Wales;;#ghostly #scared;"675464585328074752";https://twitter.com/sambearwest/status/675464585328074752
