username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DonnyGoines;2015-10-14 16:58;0;1;"#Positive I really hate to see talented people repeating the moves over and over again. It hurts my heart. Do the same, stay the same. #Sad";;;#Positive #Sad;"654446157796634624";https://twitter.com/DonnyGoines/status/654446157796634624
AuroraNebulosa;2015-10-14 16:58;0;1;"Oh my gosh! I got the Space Needle right away!! :(((((( #jeopardy #sad !";;;#jeopardy #sad;"654446115719413760";https://twitter.com/AuroraNebulosa/status/654446115719413760
macdougalz12;2015-10-14 16:58;0;0;"CHECK IT OUT http://ebay.to/1KOMeHo #InsideOut #sadness figure for #kids #ebay #shopping #movietwit http://ebay.to/1IZrJXL";;;#InsideOut #sadness #kids #ebay #shopping #movietwit;"654446086438957056";https://twitter.com/macdougalz12/status/654446086438957056
nicksamp7;2015-10-14 16:57;0;2;"@Jmach60 *me staring at you angrily* not all of us can enjoy Chicago baseball right now. #depression";;@Jmach60;#depression;"654445928364023808";https://twitter.com/nicksamp7/status/654445928364023808
hidarinoshu;2015-10-14 16:57;0;0;"Hmm, @stephenfry is leaving my beloved #QI . #sad New Fry & Laurie???? :p";;@stephenfry;#QI #sad;"654445913046446080";https://twitter.com/hidarinoshu/status/654445913046446080
iwantyoustudio;2015-10-14 16:56;0;0;"Onion Man Blues #iwantyoustudio #onions #sad #depressed #whybother https://instagram.com/p/81lNrFGWNB/";;;#iwantyoustudio #onions #sad #depressed #whybother;"654445811737186304";https://twitter.com/iwantyoustudio/status/654445811737186304
ArianaGrande;2015-10-15 11:58;7995;16630;"omg..... this video is making me so happy today @iamskot . his yawn couldn't peak y'all. #tragic https://instagram.com/p/83nm58yWf5/";;@iamskot;#tragic;"654733162665275392";https://twitter.com/ArianaGrande/status/654733162665275392
GA_UrbanFIT;2015-10-15 16:58;0;0;"#Sad #IBelieveinMiracles https://twitter.com/AniCaribbean/status/654706060582776833";;;#Sad #IBelieveinMiracles;"654808515739934720";https://twitter.com/GA_UrbanFIT/status/654808515739934720
Dasgt35Jason;2015-10-15 16:57;0;0;"@__Kentucky @CatsfaninVa @BlessedButWhy haha ur comeback insults are what's embarrassing! that's what happens when u drop outta school #sad";;@__Kentucky @CatsfaninVa @BlessedButWhy;#sad;"654808287955673088";https://twitter.com/Dasgt35Jason/status/654808287955673088
Martuuupepe;2015-10-15 16:56;0;0;"#sad :'(";;;#sad;"654808171584733185";https://twitter.com/Martuuupepe/status/654808171584733185
