username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
disaieeryr;2015-10-17 16:59;0;0;"#Tiggle #Bitties - JOI w a #Surprise #Ending ! ( #Tigsfanclub ) http://bit.ly/1RORYUa";;;#Tiggle #Bitties #Surprise #Ending #Tigsfanclub;"655533583986130944";https://twitter.com/disaieeryr/status/655533583986130944
nimrais;2015-10-17 16:59;0;1;"@SobatheBear @SlobberMutt @Sepiarts WHAT?! You could live in a luxurious house for that amount of rent here in Germany! O_O #shocked";;@SobatheBear @SlobberMutt @Sepiarts;#shocked;"655533554651308032";https://twitter.com/nimrais/status/655533554651308032
riosro09;2015-10-17 16:58;0;0;"Dusty Baker picking the Mets #Shocker";;;#Shocker;"655533418638409728";https://twitter.com/riosro09/status/655533418638409728
iamhushpotato;2015-10-17 16:57;0;0;"Live and create something that full of surprises; it makes them happy. Good Morning! #fullofsurprises #surprise ... http://fb.me/3OrmqK5Ry";;;#fullofsurprises #surprise;"655533066287316992";https://twitter.com/iamhushpotato/status/655533066287316992
17_Andrew_;2015-10-17 16:56;0;0;"If my brother wasn't such a sore loser this would be really fun. 😂 😂 😂 😂 😂 😂 😂 #MSUvsMICH #SHOCKED";;;#MSUvsMICH #SHOCKED;"655532756554924033";https://twitter.com/17_Andrew_/status/655532756554924033
Stretch_Howard;2015-10-17 16:55;0;0;"@skatz23 hell, how about 0.0000000000002%? #Unreal #Dumbfounded #ScholarshipAvailable";;@skatz23;#Unreal #Dumbfounded #ScholarshipAvailable;"655532548131426304";https://twitter.com/Stretch_Howard/status/655532548131426304
Truckerdavevv;2015-10-17 16:55;0;1;"@brittmarion41 @AndrukonisTanya not amazing it was heartbreaking #shocked";;@brittmarion41 @AndrukonisTanya;#shocked;"655532515051065344";https://twitter.com/Truckerdavevv/status/655532515051065344
kyle_dk14;2015-10-17 16:51;0;2;"Michigan fans, you can thank @Lexicampbell28 for jinxing us in the final seconds #shocked #nightruined";;@Lexicampbell28;#shocked #nightruined;"655531639586594816";https://twitter.com/kyle_dk14/status/655531639586594816
dharaaXO;2015-10-18 16:59;1;0;"what the EFF goes through people's mind .... #dumbfounded #huh";Cedar Grove, NJ;;#dumbfounded #huh;"655896131839381504";https://twitter.com/dharaaXO/status/655896131839381504
SiriaEllie;2015-10-18 16:59;0;0;"Holy crap!!! iPad Air 2 😍 😍 😍 #surprise #present #shocked #sothankful mstraightmobile https://instagram.com/p/8_44HzlrfO/";;;#surprise #present #shocked #sothankful;"655896098414972928";https://twitter.com/SiriaEllie/status/655896098414972928
PerthSurf;2015-10-18 16:57;1;1;"Wind has swung more offshore and it's starting to clean up. Sooner rather than later would be the call though! #surprise #surf";Perth, Western Australia;;#surprise #surf;"655895529851760640";https://twitter.com/PerthSurf/status/655895529851760640
Skematics;2015-10-18 16:53;0;0;"#beerpong #family #karaokesnext #PaezvsGabriel #HIPHOP #whin #surprise #bday @paezhomeadviser… https://instagram.com/p/8_4LpwTbta/";;@paezhomeadviser;#beerpong #family #karaokesnext #PaezvsGabriel #HIPHOP #whin #surprise #bday;"655894581599338496";https://twitter.com/Skematics/status/655894581599338496
dwh_events;2015-10-18 16:48;1;2;"Stoked to be getting knowledgeable for @cityofmelbourne Melbourne Knowledge Week! Catch @Melbourne_CM on Friday with the theme #SHOCK";;@cityofmelbourne @Melbourne_CM;#SHOCK;"655893151845060608";https://twitter.com/dwh_events/status/655893151845060608
IndieTalkJapan;2015-10-18 16:47;0;0;"If you're a #FAN of the #SHOW we've got a #SURPRISE for #YOU ! Tune In #WEDNESDAY #OCTOBER 21 @… https://instagram.com/p/8_3bUakX52/";Garfield, NJ;@;#FAN #SHOW #SURPRISE #YOU #WEDNESDAY #OCTOBER;"655892920134864896";https://twitter.com/IndieTalkJapan/status/655892920134864896
MadameVivienV;2015-10-19 16:59;0;0;"#RockyHorror ...Because Why Not was #ASTOUNDING on Saturday! Thank you @missmeaner and @miss_lite for… https://instagram.com/p/9CdmrfmNPf/";Brooklyn, NY;@missmeaner @miss_lite;#RockyHorror #ASTOUNDING;"656258343506464768";https://twitter.com/MadameVivienV/status/656258343506464768
DaveNelsonn;2015-10-19 16:57;2;2;"Looks like the ridings where nobody have a job are going Liberal. #Surprise";;;#Surprise;"656257796841693185";https://twitter.com/DaveNelsonn/status/656257796841693185
BombShellLooks;2015-10-19 16:57;0;0;"Fashionista 🌸 🌸 🌸 @bombshelllooks #bombshell #bombshells #bombshelllooks #bombshellbeauty … https://instagram.com/p/9CdWIUQJBK/";;@bombshelllooks;#bombshell #bombshells #bombshelllooks #bombshellbeauty;"656257772376432640";https://twitter.com/BombShellLooks/status/656257772376432640
oxbowadvisory;2015-10-19 16:55;0;0;"Officials Said 2 Admit Real Syria Goal Is Far Broader | Say it ain't so ... geopolitics r driving Putin #shocked http://www.bloomberg.com/news/articles/2015-10-19/putin-officials-said-to-admit-real-syrian-goals-are-far-broader";;;#shocked;"656257415252414464";https://twitter.com/oxbowadvisory/status/656257415252414464
Cyn_Martinez01;2015-10-19 16:48;0;0;"@julietlandau when i saw your name in the notifications. I had to do a double take. I was like" wait what? No way! "Such a fan! #Surprised";;@julietlandau;#Surprised;"656255620769804288";https://twitter.com/Cyn_Martinez01/status/656255620769804288
darrenforster69;2015-10-19 16:42;1;0;"This is all thanks to greedy property developers. The divide between rich and poor gets even bigger #shock http://www.bbc.co.uk/news/uk-34573656";;;#shock;"656254216730750976";https://twitter.com/darrenforster69/status/656254216730750976
Jova4ya;2015-10-19 16:41;0;1;"@CharlesCYancey doesn't mention youth employment once... #surprised ? #teamcampbell";Boston, MA;@CharlesCYancey;#surprised #teamcampbell;"656253924161228800";https://twitter.com/Jova4ya/status/656253924161228800
SwarleyMctavish;2015-10-20 16:53;0;0;"@MissMcClo eats a @TijuanaFlats burrito with more poise and care than I have ever seen anyone do it. #astonished";;@MissMcClo @TijuanaFlats;#astonished;"656619331191742464";https://twitter.com/SwarleyMctavish/status/656619331191742464
SarahKateDaly;2015-10-20 16:52;0;0;"@CorrieB @sperry10 We weren't expecting that. #shock horror #bigscreendidntdothatbigheadanyfavours";;@CorrieB @sperry10;#shock #bigscreendidntdothatbigheadanyfavours;"656619127516237824";https://twitter.com/SarahKateDaly/status/656619127516237824
golfbandwagoner;2015-10-20 16:51;0;2;"#periscope with @ZebWelborn to plan #golfchat ! #surprise";;@ZebWelborn;#periscope #golfchat #surprise;"656618812628860928";https://twitter.com/golfbandwagoner/status/656618812628860928
DORAL360;2015-10-20 16:50;0;0;"You’ll Be #Shocked When You See How These 25 #People Avoided #Disaster via #DORAL360 : http://buff.ly/1OL5MiE http://fb.me/7AFWocelA";;;#Shocked #People #Disaster #DORAL360;"656618481081819136";https://twitter.com/DORAL360/status/656618481081819136
eazyleftpac;2015-10-20 16:49;0;0;"Life after high school gets real. Like omg. People get married, got kids etc. Not knocking them but its like wow #shocked";;;#shocked;"656618329117970432";https://twitter.com/eazyleftpac/status/656618329117970432
VeeTempered;2015-10-20 16:48;0;0;"#death is best when it takes you by #surprise , instead of sitting on your shoulder for ages whispering "I'm not touching you."";;;#death #surprise;"656618134732976130";https://twitter.com/VeeTempered/status/656618134732976130
ZebWelborn;2015-10-20 16:45;0;0;"LIVE on #Periscope : Tonight is a #Surprise edition of #GolfChat . Ask your #Golf Questions here and we'll answer the… https://www.periscope.tv/w/aPbJkTg1MDU1MnwxQlJKamJXUExXb0p3hH_96XLW46KCyaej_-ur_Wj0fPPUfeaoToFYQ5wH4U4=";;;#Periscope #Surprise #GolfChat #Golf;"656617229874692096";https://twitter.com/ZebWelborn/status/656617229874692096
VERITYSWORLD;2015-10-20 16:44;0;1;"A full day of meetings tomorrow & I can't sleep #SHOCK #dmo 😴";Barnet, London;;#SHOCK #dmo;"656616916946198529";https://twitter.com/VERITYSWORLD/status/656616916946198529
Vernon_J_;2015-10-21 16:56;0;0;"She solved the puzzle. #Shocker .";;;#Shocker;"656982514356101120";https://twitter.com/Vernon_J_/status/656982514356101120
LabomShell;2015-10-21 16:56;0;0;"open & ongoing federal criminal investigation of @davidvitter #lagov #bombshell";;@davidvitter;#lagov #bombshell;"656982334667935746";https://twitter.com/LabomShell/status/656982334667935746
koukla78;2015-10-21 16:56;0;0;"What the announcers are going for us? #shocked #istillhateTBS";Genoa, IL;;#shocked #istillhateTBS;"656982319283105794";https://twitter.com/koukla78/status/656982319283105794
Nightmar1sh;2015-10-21 16:55;1;3;"Currently Watching: Shocker (dir by Wes Craven) this is a first time viewing for me! #shocker … https://instagram.com/p/9Hmz3WJgjf/";;;#shocker;"656982269945622528";https://twitter.com/Nightmar1sh/status/656982269945622528
Ian_Berryman83;2015-10-21 16:54;0;0;"The caf is actually above average today #surprised";;;#surprised;"656982014017581056";https://twitter.com/Ian_Berryman83/status/656982014017581056
AtlBombShellWB1;2015-10-21 16:52;0;0;"#WCE #BombShell 💋 👑 https://instagram.com/p/9HmZdahA4TALdQkjuQ7tLH0b5jquKV3d4Zw9s0/";;;#WCE #BombShell;"656981361551654912";https://twitter.com/AtlBombShellWB1/status/656981361551654912
Johnny_2chainz;2015-10-21 16:52;1;2;"Just when I think I'm in shape... #bombshell";;;#bombshell;"656981322091597824";https://twitter.com/Johnny_2chainz/status/656981322091597824
PCFITV;2015-10-21 16:49;1;3;"@ImSugarSlam Awwww shit, and they pressed Found on white vinyl? Fuck man, score. #surprise";;@ImSugarSlam;#surprise;"656980583340355584";https://twitter.com/PCFITV/status/656980583340355584
indigomonet_;2015-10-21 16:48;0;0;"#memesthatknowyourjourney .> #wakeupcaLL 📞";;;#memesthatknowyourjourney #wakeupcaLL;"656980296752091137";https://twitter.com/indigomonet_/status/656980296752091137
johnboulware1;2015-10-22 16:59;0;0;"@funkflex #surprise you ass ain't make an appearance";;@funkflex;#surprise;"657345572609900544";https://twitter.com/johnboulware1/status/657345572609900544
DaKandiLady;2015-10-22 16:59;0;1;"Photo: #TBT 😚 😗 😙 #her #squad out to #my #show ✊ #shocked to... http://tmblr.co/ZYpaFj1wgpvvJ";;;#TBT #her #squad #my #show #shocked;"657345541874044928";https://twitter.com/DaKandiLady/status/657345541874044928
DaKandiLady;2015-10-22 16:59;0;1;"#TBT 😚 😗 😙 #her #squad out to #my #show ✊ #shocked to see… https://instagram.com/p/9KMAL_p1PK/";South Carolina, USA;;#TBT #her #squad #my #show #shocked;"657345536631160832";https://twitter.com/DaKandiLady/status/657345536631160832
LatisaWayne;2015-10-22 16:57;0;0;"That moment you meet another believer and then all of a sudden they start cursing :/ ???? =-O. =-O. #SHOCK =-O.";;;#SHOCK;"657344935050498048";https://twitter.com/LatisaWayne/status/657344935050498048
CreSamuel;2015-10-22 16:56;0;0;"Is this for real?! #shocked #dissappointed #whathappened";;;#shocked #dissappointed #whathappened;"657344865705955328";https://twitter.com/CreSamuel/status/657344865705955328
t_adame;2015-10-22 16:56;0;3;"Dunk contest after women's scrimmage at #Shocker Madness. I'm going with freshman Landry Shamet because, well...";;;#Shocker;"657344825952374784";https://twitter.com/t_adame/status/657344825952374784
Pip13;2015-10-22 16:56;0;0;"Picture of my taking pictures taken by warlessjeff #selfie #surprise #random #margarita #love @Bar… https://instagram.com/p/9KLpgimbpx/";Allen, TX;@Bar;#selfie #surprise #random #margarita #love;"657344753051283456";https://twitter.com/Pip13/status/657344753051283456
NFieldhouse;2015-10-22 16:52;1;1;"@SophieAustin1 is one talented lady, amazing acting. Just brilliant. @Hollyoaks #Hollyoaks20Years #Hollyoaks #glovedhandkiller #shock";;@SophieAustin1 @Hollyoaks;#Hollyoaks20Years #Hollyoaks #glovedhandkiller #shock;"657343678109851648";https://twitter.com/NFieldhouse/status/657343678109851648
ThaMostSleptOn;2015-10-22 15:50;4;1;"#Shock 'Em @HPHSFotball #WhateverItTakes 💰 🙌🏾 🏈 #RainGameClassic ☔️";;@HPHSFotball;#Shock #WhateverItTakes #RainGameClassic;"657328244031557632";https://twitter.com/ThaMostSleptOn/status/657328244031557632
CactusCash97;2015-10-23 16:57;0;0;"I Thank God... for blessing me wit this #Timeless Flow!!! #New album is going to be #Surprising to a whole lot of #You !!! #MFS";;;#Timeless #New #Surprising #You #MFS;"657707455418253312";https://twitter.com/CactusCash97/status/657707455418253312
SKiL136;2015-10-23 16:52;0;0;"A little #surprise #shower at work for sis 😁 👶🏻 👶🏻 🍼 ❤️ https://instagram.com/p/9MwDsxmbGu/";Manhattan, NY;;#surprise #shower;"657706294032375810";https://twitter.com/SKiL136/status/657706294032375810
MarcoNow_Polo;2015-10-23 16:52;0;0;"Ruba && I ....just bumped into each other or whatever ! #lalife #la #ruba #today #surprise #fun #nice … https://instagram.com/p/9MwDTjvYw5/";Los Angeles, CA;;#lalife #la #ruba #today #surprise #fun #nice;"657706279692013568";https://twitter.com/MarcoNow_Polo/status/657706279692013568
AshleyLacey86;2015-10-24 16:59;0;0;"#datenight #hotel #dinnerdate #surprise #hubbydidgood 👌 😘 💏 https://instagram.com/p/9PVbYgvFRorKtkuZqYB_jr2NAC7j4T5LPvBZY0/";;;#datenight #hotel #dinnerdate #surprise #hubbydidgood;"658070215079645184";https://twitter.com/AshleyLacey86/status/658070215079645184
MissKarlaL;2015-10-24 16:57;0;0;"#metoday #SURPRISE 🙋 😐";;;#metoday #SURPRISE;"658069721120542721";https://twitter.com/MissKarlaL/status/658069721120542721
yunqrosenberq;2015-10-24 16:56;0;0;"Abington HoCo is gonna be lit tonight #surprise";;;#surprise;"658069624282587136";https://twitter.com/yunqrosenberq/status/658069624282587136
wandakki;2015-10-24 16:56;0;0;"#Shock and Awe - Best Ink | Reality TV... #tv #episode #Shock #and #Awe top season episode http://dlvr.it/CXpDRj";;;#Shock #tv #episode #Shock #and #Awe;"658069480031961088";https://twitter.com/wandakki/status/658069480031961088
BolandSays;2015-10-24 16:52;0;1;"@joekellyjk47 What in the Queen's name are you talking about? #flabbergasted !";Los Angeles, CA;@joekellyjk47;#flabbergasted;"658068678663995392";https://twitter.com/BolandSays/status/658068678663995392
davidaiws;2015-10-24 16:46;0;0;"In a shock....the 1990 Cali beats out 93 pommard... #shock";;;#shock;"658066984245006336";https://twitter.com/davidaiws/status/658066984245006336
marwa_sadek;2015-10-24 16:42;0;0;"#Wishing for a pleasant #surprise . #Love the #unexpected . Years and counting :)";;;#Wishing #surprise #Love #unexpected;"658066184659709952";https://twitter.com/marwa_sadek/status/658066184659709952
chelseakiiing;2015-10-24 16:40;0;0;"Dinner with the favorites!!! 😍 ❤️ 💚 💜 #Surprise !!!";;;#Surprise;"658065536367112192";https://twitter.com/chelseakiiing/status/658065536367112192
RSDTCDISNEYLANE;2015-10-24 16:37;0;0;"#INSIDE OUT #SURPRISE EGGS http://youtu.be/wvquiAf_drc?a";;;#INSIDE #SURPRISE;"658064859431501824";https://twitter.com/RSDTCDISNEYLANE/status/658064859431501824
mospilly;2015-10-24 16:36;0;1;"@alz_hough omg I love you Allie #shocker since day 1";;@alz_hough;#shocker;"658064640631554052";https://twitter.com/mospilly/status/658064640631554052
CoryAGGaming;2015-10-25 16:58;0;0;"I can't believe I have 68 Followers :) thank you everyone #Happy #Surprised";;;#Happy #Surprised;"658432478420439040";https://twitter.com/CoryAGGaming/status/658432478420439040
carolololi;2015-10-25 16:58;0;0;"#surprise";;;#surprise;"658432424548958208";https://twitter.com/carolololi/status/658432424548958208
CableGuy4580;2015-10-25 16:57;0;0;"#bombshell 💣 💣 💣 🔥 🔥 🔥 🔥 https://twitter.com/fuckcheaterss/status/651181393943261184";Lakeland Heights, TX;;#bombshell;"658432106331136000";https://twitter.com/CableGuy4580/status/658432106331136000
G22GlockShooter;2015-10-25 16:56;0;0;"@thehill @BobG231 you mean @HillaryClinton wasn't truthful? What a #shocker ... #Pfffft";;@thehill @BobG231 @HillaryClinton;#shocker #Pfffft;"658431916740358144";https://twitter.com/G22GlockShooter/status/658431916740358144
JustBBWCams;2015-10-25 16:53;0;0;"ValleryVixen taking private shows join her! click link here -> http://bit.ly/1BztINC #cams #bombshell #bbw #fat #fantasy #shows #fetish";;;#cams #bombshell #bbw #fat #fantasy #shows #fetish;"658431323124711424";https://twitter.com/JustBBWCams/status/658431323124711424
BeRNaRdlovesU;2015-10-25 16:51;0;0;""The #surprise of being loved" ❤️ 🎁 #babe 😘 https://instagram.com/p/7n-UrUh9CE92c4vWpXCZOeI9mkrkXZM_JuBv80/";;;#surprise #babe;"658430695627472896";https://twitter.com/BeRNaRdlovesU/status/658430695627472896
irishspy;2015-10-25 16:50;3;2;"#shocker https://twitter.com/JammieWF/status/658429999779860480";;;#shocker;"658430569945169920";https://twitter.com/irishspy/status/658430569945169920
MikeBentley_HC;2015-10-26 16:58;0;1;"OMG this season of @WalkingDead_AMC has to be the best season since season one !!!! Seriously awesome @SkyUK thanks for airing #shocked !!";;@WalkingDead_AMC @SkyUK;#shocked;"658794821038047233";https://twitter.com/MikeBentley_HC/status/658794821038047233
NCIXJack;2015-10-26 16:57;1;16;"it was @NCIXKeys bday yesterday. so i got him a gift today. This was his facial expression. #surprised";;@NCIXKeys;#surprised;"658794627177181184";https://twitter.com/NCIXJack/status/658794627177181184
BeaumontBee;2015-10-26 16:57;0;0;"@NinjaMcJedi Why did #SNP vote against Living Wage, rent controls and 50p top rate tax? Look at SNP voting record and austerity. #surprise";;@NinjaMcJedi;#SNP #surprise;"658794502107365376";https://twitter.com/BeaumontBee/status/658794502107365376
nadiamantock;2015-10-26 16:52;0;0;"Fuck off they have a Mike Wazowski emoji 👁 #flabbergasted";;;#flabbergasted;"658793252494163968";https://twitter.com/nadiamantock/status/658793252494163968
studiobstyle;2015-10-26 16:51;0;0;"#ska #surprise #thegreatnorth #homemadepizza #woodblind life just takes you along @Thirsty Pagan… https://instagram.com/p/9UePHAQwgi/";Superior, WI;@Thirsty;#ska #surprise #thegreatnorth #homemadepizza #woodblind;"658793002371063809";https://twitter.com/studiobstyle/status/658793002371063809
Rachel_1571;2015-10-26 16:50;0;7;"When your parents are planning on sending you to Africa but don't tell you... 😯 👌🏼 #Surprise #ImGoingToTogo 🇹🇬";;;#Surprise #ImGoingToTogo;"658792884397805568";https://twitter.com/Rachel_1571/status/658792884397805568
GFreeChelsey;2015-10-26 16:50;0;0;"We have broken into the Halloween candy #shocker";;;#shocker;"658792762196774913";https://twitter.com/GFreeChelsey/status/658792762196774913
scholasticEQ;2015-10-26 16:50;0;2;"So excited for this weekend 😻 #surprise #pumpkinbread";;;#surprise #pumpkinbread;"658792729636306944";https://twitter.com/scholasticEQ/status/658792729636306944
TheERochester;2015-10-26 16:48;0;0;"WHAT IS HE DOING HERE?! #SURPRISE #guilty";;;#SURPRISE #guilty;"658792347199639552";https://twitter.com/TheERochester/status/658792347199639552
gymnast_sam;2015-10-27 16:56;0;0;"#excited #blessed #shocked #newadditiontothefamily #5 https://instagram.com/p/9XDmoSPNOw22lTEwGLAqkRXoxzOY1WQSCbKxA0/";;;#excited #blessed #shocked #newadditiontothefamily #5;"659156649177972736";https://twitter.com/gymnast_sam/status/659156649177972736
RobertPowell19;2015-10-27 16:55;0;0;"4-0 defeat away Cambrian means time time get back to the practice table 😕 #shocker";;;#shocker;"659156515178328064";https://twitter.com/RobertPowell19/status/659156515178328064
Shilowilson;2015-10-27 16:49;0;0;"#ToddCarney reveals he #married blonde #bombshell http://dailym.ai/1PPkKGf #Indonesia #Bali #badboy #Rugby #news #Australia #romancetropical";;;#ToddCarney #married #bombshell #Indonesia #Bali #badboy #Rugby #news #Australia #romancetropical;"659154866187599872";https://twitter.com/Shilowilson/status/659154866187599872
DrunkJoeNamath;2015-10-27 16:48;0;0;"JPP's stump makes for a better thumb in certain specific sexual situations, if you catch my drift. #shocker";;;#shocker;"659154695722635264";https://twitter.com/DrunkJoeNamath/status/659154695722635264
SelectGamingHQ;2015-10-27 16:47;2;2;"We will be doing a giveaway tonight to celebrate the beginning of PrimaL Gaming, RT this and Follow, Stay tuned!!! #Surprise";;;#Surprise;"659154444450332673";https://twitter.com/SelectGamingHQ/status/659154444450332673
soccermomof13;2015-10-27 16:46;1;2;"On this day, at 7:45pm, @_laurenyoungxo was right and @samphillips88 was not right!!!! #shocker";Kawartha Lakes, Ontario;@_laurenyoungxo @samphillips88;#shocker;"659154254267969540";https://twitter.com/soccermomof13/status/659154254267969540
kurkur_amor;2015-10-27 16:45;0;0;"00:20 - #surprise 🤗 https://instagram.com/p/9XCb0astnmWpeOmHpc4RIUgykSk7Kv47vlTPI0/";;;#surprise;"659154077469814784";https://twitter.com/kurkur_amor/status/659154077469814784
dnel0780;2015-10-27 16:44;0;0;"I'm surprisingly excited for the start of the NBA! #surprised";;;#surprised;"659153616897376256";https://twitter.com/dnel0780/status/659153616897376256
stutterinmama;2015-10-27 16:43;0;0;"just listed this 1950s cocktail dress • size medium 29" waist #bombshell #1950s #cocktaildress #pockets #dress ... http://fb.me/4UYlIQNjp";;;#bombshell #1950s #cocktaildress #pockets #dress;"659153602355703810";https://twitter.com/stutterinmama/status/659153602355703810
stutterinmama;2015-10-27 16:43;0;0;"just listed this 1950s cocktail dress • size medium 29" waist #bombshell #1950s #cocktaildress … https://instagram.com/p/9XCNZsLyeG/";;;#bombshell #1950s #cocktaildress;"659153590586507264";https://twitter.com/stutterinmama/status/659153590586507264
TheBig_Handsome;2015-10-28 16:55;0;6;"Today I found out I like Justin Bieber's new music more than my high school aged sister does. #wakeupcall #toolatetosaysorrytho 🔥 🚨";Medford, MA;;#wakeupcall #toolatetosaysorrytho;"659518822999826432";https://twitter.com/TheBig_Handsome/status/659518822999826432
crummpledcorpse;2015-10-28 16:53;0;0;"Is anybody #surprised ? https://twitter.com/BBCSport/status/659512539559038976";;;#surprised;"659518458045046784";https://twitter.com/crummpledcorpse/status/659518458045046784
Shilowilson;2015-10-28 16:51;0;0;"PIERS: The depressing lesson a #whitebully cop taught every black kid http://dailym.ai/1S9kZu7 #shame #shock #bully #policeman #America #kids";;;#whitebully #shame #shock #bully #policeman #America #kids;"659517787598143488";https://twitter.com/Shilowilson/status/659517787598143488
MollyKathleen_;2015-10-28 16:50;0;1;"@KevinOostema I can just imagine an adult walking in my room as that songs playing .... #shocked";;@KevinOostema;#shocked;"659517718564052993";https://twitter.com/MollyKathleen_/status/659517718564052993
therealJKemp;2015-10-28 16:50;0;0;"@AronBender #wakeupcall any plans for @Stitcher rebroadcast? #commuterlife";;@AronBender @Stitcher;#wakeupcall #commuterlife;"659517691393261568";https://twitter.com/therealJKemp/status/659517691393261568
porkys22;2015-10-28 16:44;0;1;"@Sparkymarky25 There's a Channel 5 !! #Shocked";;@Sparkymarky25;#Shocked;"659516125429014528";https://twitter.com/porkys22/status/659516125429014528
BadgerStew;2015-10-28 16:38;1;1;"I know this will be hard for everyone to believe, but @GovWalker has been caught lying... Again. #SHOCKER ! http://m.jsonline.com/news/blogs/338093441.html";;@GovWalker;#SHOCKER;"659514682101727232";https://twitter.com/BadgerStew/status/659514682101727232
legitimate_geek;2015-10-28 16:37;0;0;"@reidepstein @IowaGOPer What, she was doing it all to raise her profile to make money #shocked";;@reidepstein @IowaGOPer;#shocked;"659514372268625924";https://twitter.com/legitimate_geek/status/659514372268625924
CriminologyUK;2015-10-29 16:56;2;1;"#smughartleybrewer says 'I know people'. #shocker . #thisweek . #poshhopkins .";;;#smughartleybrewer #shocker #thisweek #poshhopkins;"659881571688779776";https://twitter.com/CriminologyUK/status/659881571688779776
CookieKL;2015-10-29 16:54;0;0;"@NarcissismSurvi @TheDrPhilShow I agree, all I know this shows you need to be aware of everyone. #sad #jarodfogle #abuse #shocked";;@NarcissismSurvi @TheDrPhilShow;#sad #jarodfogle #abuse #shocked;"659881114887032833";https://twitter.com/CookieKL/status/659881114887032833
kfisme;2015-10-29 16:54;0;0;"Now show some respect for the mighty All Blacks Cowboy FFS! @AlwaysACowboy @annbritton #shocked #winnersRgrinners #rwc";;@AlwaysACowboy @annbritton;#shocked #winnersRgrinners #rwc;"659880988328112128";https://twitter.com/kfisme/status/659880988328112128
BArBArA_E_K;2015-10-29 16:52;1;0;"@newstalk1010 : JUST IN: Halton Police locate and take down Meth Lab in Brampton. Dumpsite in Halton Hills led officers to the house #shocked";;@newstalk1010;#shocked;"659880582986485760";https://twitter.com/BArBArA_E_K/status/659880582986485760
CAM2Go;2015-10-29 16:52;1;1;"Never decline a meeting request with me like this guy on my knee... #Halloween #skull #shocker #mydayinLA";;;#Halloween #skull #shocker #mydayinLA;"659880461737418752";https://twitter.com/CAM2Go/status/659880461737418752
HottieHairHawai;2015-10-29 16:50;0;1;"Befor & after @babehair 18inch Bridget ITip hair extensions by Jen #transformation #sexymohawk #bombshell";;@babehair;#transformation #sexymohawk #bombshell;"659879998476652544";https://twitter.com/HottieHairHawai/status/659879998476652544
amirocks;2015-10-30 16:54;1;1;"@CM_Austin ​ #SHOCK ! w @strictlycircus @AlienKnifeFight @Aralyn Hughes http://tmblr.co/ZX2_3t1xA4q1J #cmatx #drawing #sketchnotes";;@CM_Austin @strictlycircus @AlienKnifeFight @Aralyn;#SHOCK #cmatx #drawing #sketchnotes;"660243410092228608";https://twitter.com/amirocks/status/660243410092228608
ang_415;2015-10-30 16:50;0;0;"🌹 🌹 🌹 #Surprise #My3Pains #TheyMadeMyDay https://instagram.com/p/9exTMriXwz/";;;#Surprise #My3Pains #TheyMadeMyDay;"660242299994157056";https://twitter.com/ang_415/status/660242299994157056
Kelly_D_Palmer;2015-10-30 16:49;0;0;"A wide assortment of emotions. #surprise #disgust #pride #embarrassment #anger #boredom #sadness … https://instagram.com/p/9exSkvKQ0t/";;;#surprise #disgust #pride #embarrassment #anger #boredom #sadness;"660242276132773888";https://twitter.com/Kelly_D_Palmer/status/660242276132773888
robbiebrinkley1;2015-10-30 16:49;0;0;"Thinking of costumes #halloween #saturday #surprise #allhallowseve #allsaintsnight https://instagram.com/p/9exPdVJmxW/";;;#halloween #saturday #surprise #allhallowseve #allsaintsnight;"660242181853069312";https://twitter.com/robbiebrinkley1/status/660242181853069312
_MickeyPreedy;2015-10-30 16:48;0;0;"@_beckiieep @AdamLeeCollins #again #shock #peak";Tewkesbury, England;@_beckiieep @AdamLeeCollins;#again #shock #peak;"660241884866985984";https://twitter.com/_MickeyPreedy/status/660241884866985984
Reezzy92;2015-10-30 16:47;0;0;"@TheRock Drawing of your poster from #WakeUpCall #art #Autistic #ReezzyArt #TheRock #BallersHBO";;@TheRock;#WakeUpCall #art #Autistic #ReezzyArt #TheRock #BallersHBO;"660241718026108929";https://twitter.com/Reezzy92/status/660241718026108929
KatieGrace001;2015-10-30 16:42;0;1;"Every girl has seen their best friends naked #shocker";;;#shocker;"660240296844857344";https://twitter.com/KatieGrace001/status/660240296844857344
cybil923;2015-10-30 16:41;0;0;"#surprise #birthdayparty #thenewlaneves #girlfriends #kissatrini 💋 💋 💋 https://instagram.com/p/9ewT2fvMzF/";Haledon, NJ;;#surprise #birthdayparty #thenewlaneves #girlfriends #kissatrini;"660240121443295232";https://twitter.com/cybil923/status/660240121443295232
AssCoachHarper;2015-10-30 16:34;0;0;"KeKe Palmer's new song is actually pretty good #Surprised";;;#Surprised;"660238409345142784";https://twitter.com/AssCoachHarper/status/660238409345142784
BombShellLooks;2015-10-31 16:57;0;1;"The Beautiful @nicolearip 👑 👑 👑 #bombshell #bombshells #bombshelllooks #nicoleariparker #rosewood … https://instagram.com/p/9hW430QJEV/";;@nicolearip;#bombshell #bombshells #bombshelllooks #nicoleariparker #rosewood;"660606442664144896";https://twitter.com/BombShellLooks/status/660606442664144896
