username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ModernLifeTimes;2015-09-01 16:59;0;0;"((Spread Smiles & #Happiness )) - ModernLifeTimes http://bit.ly/SmTzYa #Inspiration";;;#Happiness #Inspiration;"638863869826498560";https://twitter.com/ModernLifeTimes/status/638863869826498560
CassyLynn92;2015-09-01 16:59;0;0;"Good morning beautiful texts are literally the best. #happiness";;;#happiness;"638863861257400320";https://twitter.com/CassyLynn92/status/638863861257400320
Non_Aggression;2015-09-01 16:59;0;2;"#Surrender as path to #Happiness https://twitter.com/911well/status/638839666310037505";;;#Surrender #Happiness;"638863682471133184";https://twitter.com/Non_Aggression/status/638863682471133184
DheZt_PoppiN;2015-09-01 16:58;0;0;"#tall #sister #latepost #feelblessed #ootd #happy #smile #danceforJesus #goodday #grace … https://instagram.com/p/7G3YgfjyfW/";Lubuk Baja, Indonesia;;#tall #sister #latepost #feelblessed #ootd #happy #smile #danceforJesus #goodday #grace;"638863584286666756";https://twitter.com/DheZt_PoppiN/status/638863584286666756
ElRoliiPolii;2015-09-01 16:58;0;0;"#Happy ✨";;;#Happy;"638863559875661824";https://twitter.com/ElRoliiPolii/status/638863559875661824
cute_pet_co;2015-09-01 16:58;0;0;"💜 #pet #love #cute #lovecutepets #wow #beautiful #bowtie #bow #nice #happy #loveties #cool #stunning #beauty #onelov …";;;#pet #love #cute #lovecutepets #wow #beautiful #bowtie #bow #nice #happy #loveties #cool #stunning #beauty #onelov;"638863545912950784";https://twitter.com/cute_pet_co/status/638863545912950784
durando95;2015-09-01 16:58;0;0;"#work #black #blessed #happy #young #awesomeness #1september https://instagram.com/p/7G3W16tU_J/";;;#work #black #blessed #happy #young #awesomeness #1september;"638863519870513153";https://twitter.com/durando95/status/638863519870513153
Brelapu;2015-09-01 16:58;0;0;"Island Days, Island Ways, snorkel, sand & sunny days. #islasmarietas #island #marietas #happiness … https://instagram.com/p/7G3Whhm9uk/";Bahía de Banderas, Nayarit;;#islasmarietas #island #marietas #happiness;"638863507702829056";https://twitter.com/Brelapu/status/638863507702829056
Tvt_photography;2015-09-02 16:59;0;0;"#outdoor #photography #canon #5d #trying #happy #love #ilovewhatimdoing #tekka #litteiindia #sg50 … https://instagram.com/p/7JcTHoFBO8/";;;#outdoor #photography #canon #5d #trying #happy #love #ilovewhatimdoing #tekka #litteiindia #sg50;"639226237899153408";https://twitter.com/Tvt_photography/status/639226237899153408
mathias_aja;2015-09-02 16:59;0;0;"Geng rumpiikk klo udh kumpul woww rame and aksis mulu... #happiness #latepost #gokill #like #good … https://instagram.com/p/7JcSSkDqCS/";;;#happiness #latepost #gokill #like #good;"639226212850733058";https://twitter.com/mathias_aja/status/639226212850733058
fabriciocamposn;2015-09-02 16:59;0;0;"#usopen #game #tennis #happy #love #usopen2015 @US Open Tennis Championships https://instagram.com/p/7JcSF2g1qR/";Queens, NY;@US;#usopen #game #tennis #happy #love #usopen2015;"639226200037150720";https://twitter.com/fabriciocamposn/status/639226200037150720
nmrivera;2015-09-02 16:59;0;0;"Papa, Uncle Rob, and the rugrats. #happy #familia #goodtimes https://instagram.com/p/7JcRl_twGV/";;;#happy #familia #goodtimes;"639226176800714752";https://twitter.com/nmrivera/status/639226176800714752
rockdrigolara;2015-09-02 16:59;0;2;"Celebrating LIFE at Times Square #NewYorkCity Superb Phenomenal @NYCFC it's all about #Determination #Happiness NYC";Paradise, NV;@NYCFC;#NewYorkCity #Determination #Happiness;"639226135704793088";https://twitter.com/rockdrigolara/status/639226135704793088
abigail_pedrosa;2015-09-02 16:59;1;1;"@RoseEllenDix @RoxeteraRibbons #Two girls and one dog! 😍 😘 #HAPPY FAMILY! 💞 #THROWBACK 😃 ☺ 😘";;@RoseEllenDix @RoxeteraRibbons;#Two #HAPPY #THROWBACK;"639226079182368768";https://twitter.com/abigail_pedrosa/status/639226079182368768
jccraig;2015-09-03 16:59;0;0;"Love those reviews - thanks to the readers of Creating #Happiness http://www.amazon.com/dp/0988981688/ebookstobel0c-20";;;#Happiness;"639588659545542656";https://twitter.com/jccraig/status/639588659545542656
eizabethn1;2015-09-03 16:59;0;0;"Start thriving today. http://lizn01.le-vel.com/ #healthyliving #happiness #joinme #today10dollarsoff #contactme";;;#healthyliving #happiness #joinme #today10dollarsoff #contactme;"639588585352466432";https://twitter.com/eizabethn1/status/639588585352466432
MLSandline;2015-09-03 16:58;0;0;"Margy's Hut @10thMtnHuts , Colorado, away from it all. #summertime #colorado #blissful https://instagram.com/p/7MA_ihynN7/";;@10thMtnHuts;#summertime #colorado #blissful;"639588395463872512";https://twitter.com/MLSandline/status/639588395463872512
debrapalermo;2015-09-03 16:58;0;0;"SALE! #Yay #Happy #TimeToRelax";;;#Yay #Happy #TimeToRelax;"639588388257988609";https://twitter.com/debrapalermo/status/639588388257988609
amjoseph7;2015-09-03 16:58;0;0;"the #money I #spend on #advertising is wasted.Now if I only knew which #half .Some cause #happiness wherever they go others #whenever they go";;;#money #spend #advertising #half #happiness #whenever;"639588285241761792";https://twitter.com/amjoseph7/status/639588285241761792
Superfood_Vegan;2015-09-03 16:58;0;0;"A #perfume 2enliven #joy / #intimacy ! http://twtly.com/am3 #organic #toxin free #sexy Non #GMO";;;#perfume #joy #intimacy #organic #toxin #sexy #GMO;"639588270909845504";https://twitter.com/Superfood_Vegan/status/639588270909845504
FalgunChokshiMD;2015-09-03 16:58;0;1;"Early Detection & #overdiagnosis , 2 faces of same coin? #happiness as a problem?? https://twitter.com/doctordiscodave/status/639079796539027457";;;#overdiagnosis #happiness;"639588252303917056";https://twitter.com/FalgunChokshiMD/status/639588252303917056
coach_doran;2015-09-03 16:58;0;1;"9 player meetings in the books. Love the energy and passion of this group #happy coach";;;#happy;"639588224176820229";https://twitter.com/coach_doran/status/639588224176820229
jacquelineoross;2015-09-04 16:59;0;0;"RT sshynski: Beauty of the Gulf of Mexico #fishing #happy https://instagram.com/p/7OlLPKwObQ/";;;#fishing #happy;"639951019330412544";https://twitter.com/jacquelineoross/status/639951019330412544
ActressAngela;2015-09-04 16:58;0;5;"So, this happened today. I am #engaged ! #Shocked and #Happy !";;;#engaged #Shocked #Happy;"639950777285390336";https://twitter.com/ActressAngela/status/639950777285390336
TravisJohnson80;2015-09-04 16:58;0;2;"Not happy, get happy. How? Rid of negativity. Get into a better circle. And for god sake, stop caring about other's thoughts #happy #change";;;#happy #change;"639950776979312640";https://twitter.com/TravisJohnson80/status/639950776979312640
PeacefulBarb;2015-09-04 16:58;1;3;"#HappyFriday ! Remember that you are #Love & #Light and watch your #Joy explode! Thank you @GabbyBernstein <3";;@GabbyBernstein;#HappyFriday #Love #Light #Joy;"639950677880500224";https://twitter.com/PeacefulBarb/status/639950677880500224
miknowmibless;2015-09-04 16:58;0;0;"#momandson #momandsontime #roadpree #blessed #happy https://instagram.com/p/7OlutXMRPM/";;;#momandson #momandsontime #roadpree #blessed #happy;"639950655705251840";https://twitter.com/miknowmibless/status/639950655705251840
martapalley;2015-09-04 16:58;0;0;"My favorite place in the world and not another soul in sight. #happiness @Padaro Lane Beach https://instagram.com/p/7OltdykX9j/";;@Padaro;#happiness;"639950617658687488";https://twitter.com/martapalley/status/639950617658687488
sakredliving;2015-09-05 16:59;0;0;"His laugh makes my heart smile! #MotherAndSon #LaughterIsMedicine #Happiness #SakredLiving https://instagram.com/p/7RKsXfsojU/";;;#MotherAndSon #LaughterIsMedicine #Happiness #SakredLiving;"640313419074260993";https://twitter.com/sakredliving/status/640313419074260993
OnceUponStorage;2015-09-05 16:59;0;0;"Pure joy! @kidchefeliana dancing In the parking lot! LOL #dance #joy #dancing … https://instagram.com/p/7RKrHfAeXo/";;@kidchefeliana;#dance #joy #dancing;"640313397771403265";https://twitter.com/OnceUponStorage/status/640313397771403265
mjvercellino;2015-09-05 16:59;1;4;"❤️ ❤️ ❤️ #bearcats #happy https://twitter.com/keetonbeverly/status/640284897689665536";;;#bearcats #happy;"640313387100958720";https://twitter.com/mjvercellino/status/640313387100958720
joanna_sison;2015-09-05 16:59;0;1;"#Happy Sunday #Good Morning to all 😊 ❤️ 😊 ❤️";;;#Happy #Good;"640313330914103296";https://twitter.com/joanna_sison/status/640313330914103296
mnch39;2015-09-05 16:59;1;0;"I'm going to win this awesome hot tub! I shouldn't have said this. Now you might win. #happy #hottub #contest http://ln.is/gleam.io/PT7Bj/Mc6y0";;;#happy #hottub #contest;"640313285443776512";https://twitter.com/mnch39/status/640313285443776512
uwiwaelaruno;2015-09-05 16:59;0;0;"I love you for everysecond of my life.. #happy #sunday #weekend https://instagram.com/p/7RKoJttBWuv_km7f6X4s2RFoj4x450HiablB00/";;;#happy #sunday #weekend;"640313269345996800";https://twitter.com/uwiwaelaruno/status/640313269345996800
NGSsuper;2015-09-05 16:59;0;0;"Not all #superheroes wear capes. #Happy Father’s day!";;;#superheroes #Happy;"640313252380020736";https://twitter.com/NGSsuper/status/640313252380020736
USASeanAndrews;2015-09-06 16:59;0;1;"Fun day by the river with my beautiful family. #luckyman #funday #happy #family @tefneypls @sturphneypls";;@tefneypls @sturphneypls;#luckyman #funday #happy #family;"640675766485839872";https://twitter.com/USASeanAndrews/status/640675766485839872
TheBrianneDavis;2015-09-06 16:59;0;0;"Photo shoot time!!!!! The best in LA adamhendershott #actress #picoftheday #happy https://instagram.com/p/7TveAYTPze/";;;#actress #picoftheday #happy;"640675760957718528";https://twitter.com/TheBrianneDavis/status/640675760957718528
lawnmowerhosp;2015-09-06 16:59;0;0;"A couple of birthday gifts for the niece's. #happybirthday #familytime #joy https://instagram.com/p/7TvadXKALV/";;;#happybirthday #familytime #joy;"640675677352689664";https://twitter.com/lawnmowerhosp/status/640675677352689664
Kirsty_Mick;2015-09-06 16:59;0;0;"This is happiness 😍 #imhome #mybedisamazing #comfy #happiness https://instagram.com/p/7TvaAXHczR/";;;#imhome #mybedisamazing #comfy #happiness;"640675627117490176";https://twitter.com/Kirsty_Mick/status/640675627117490176
USASeanAndrews;2015-09-06 16:58;1;1;"Fun day by the river with my beautiful family. #luckyman #funday #happy #family @tefneypls @sturphneypls";;@tefneypls @sturphneypls;#luckyman #funday #happy #family;"640675534930845696";https://twitter.com/USASeanAndrews/status/640675534930845696
DestinyBetts24;2015-09-06 16:58;0;0;"Because you can see the true smile of happiness with this new kitten #dutch #kitten #happy #b &w… https://instagram.com/p/7TvWLdCAQA/";;;#dutch #kitten #happy #b;"640675495110164480";https://twitter.com/DestinyBetts24/status/640675495110164480
globallovefund;2015-09-07 16:59;0;1;"Utah waitress gets $3K tip from Michigan football fans http://abc7chicago.com/society/utah-waitress-gets-$3k-tip-from-michigan-football-fans/972381/ #raok #happy #givingback";;;#raok #happy #givingback;"641038076760842240";https://twitter.com/globallovefund/status/641038076760842240
FASHIONbySUTTON;2015-09-07 16:59;0;1;"#Happy Good night babies ok. Sarah:):):)";;;#Happy;"641038048990502913";https://twitter.com/FASHIONbySUTTON/status/641038048990502913
chingaling3;2015-09-07 16:59;0;0;"HOLY OR HAPPY http://pelicanpromise.blogspot.com/2015/09/too-happy-to-be-holy.html #joy or #Happiness @CTmagazine";;@CTmagazine;#joy #Happiness;"641038017277349888";https://twitter.com/chingaling3/status/641038017277349888
RexSikesMovieBT;2015-09-07 16:59;0;0;"Be Careful What You Ask For: How To Get The Results You Want! http://wp.me/p4OhpB-1mM #success #happiness New Article!!!";;;#success #happiness;"641038013649174528";https://twitter.com/RexSikesMovieBT/status/641038013649174528
rexsikes;2015-09-07 16:59;0;0;"Be Careful What You Ask For: How To Get The Results You Want! http://wp.me/p4OhpB-1mM #success #happiness New Article!!!";;;#success #happiness;"641038013644931073";https://twitter.com/rexsikes/status/641038013644931073
SerumTheMovie;2015-09-07 16:59;0;0;"Be Careful What You Ask For: How To Get The Results You Want! http://wp.me/p4OhpB-1mM #success #happiness New Article!!!";;;#success #happiness;"641038003419246593";https://twitter.com/SerumTheMovie/status/641038003419246593
trustdentalcare;2015-09-07 16:59;0;0;"#Espitia couple #happy with their #treatment at #Trust #Dental #Care";;;#Espitia #happy #treatment #Trust #Dental #Care;"641037984553410560";https://twitter.com/trustdentalcare/status/641037984553410560
RaisRamlee193;2015-09-07 16:58;0;0;"Last week #kualaterengganu #lookscutewithmymom #happy https://instagram.com/p/7WULh5IPxD/";;;#kualaterengganu #lookscutewithmymom #happy;"641037968380198917";https://twitter.com/RaisRamlee193/status/641037968380198917
EderPSanchez1;2015-09-07 16:58;0;0;"Everyone has two sides.... A past and future... #crazy #nice #psychotic #happy #fuckedup #normal … https://instagram.com/p/7WUKS2sNg0/";;;#crazy #nice #psychotic #happy #fuckedup #normal;"641037921278164993";https://twitter.com/EderPSanchez1/status/641037921278164993
Superfood_Vegan;2015-09-08 16:59;0;0;"http://twtly.com/am2 #emotional blocks related2 #expression of #senses while #relaxing #happiness";;;#emotional #expression #senses #relaxing #happiness;"641400606012346368";https://twitter.com/Superfood_Vegan/status/641400606012346368
tefagarcia2610;2015-09-08 16:59;0;0;"Juanpis 😽 #boy #girl #brother #happy https://instagram.com/p/7Y4_LIyl9k/";;;#boy #girl #brother #happy;"641400381835210753";https://twitter.com/tefagarcia2610/status/641400381835210753
anakarinarmz;2015-09-08 16:58;0;0;"Vamonooooos 💪🏼 😍 #gym #fitness #happy #selfie #snapchat #fan https://instagram.com/p/7Y48uvqwfU/";;;#gym #fitness #happy #selfie #snapchat #fan;"641400295956848641";https://twitter.com/anakarinarmz/status/641400295956848641
GreatSciFiBooks;2015-09-08 16:58;0;0;"16 #book reviews can't be wrong!!! Creating #Happiness is stunning - Try it! http://www.amazon.com/dp/B00GOH8HE4/ebookstobel0c-20 #read";;;#book #Happiness #read;"641400264553992192";https://twitter.com/GreatSciFiBooks/status/641400264553992192
timthomas_1;2015-09-08 16:58;0;0;"My #speciality #dinner #midnightfeast #getinmabelly #cottagepie #redwine #Indulgence #satisfied … https://instagram.com/p/7Y47iTqm0P/";Barnet, London;;#speciality #dinner #midnightfeast #getinmabelly #cottagepie #redwine #Indulgence #satisfied;"641400253506322434";https://twitter.com/timthomas_1/status/641400253506322434
FitCalENGLISH;2015-09-08 16:57;0;0;"@cxrlysjourney posted Perrrfff! #weightloss #happiness #healthiness #cleaneating #fitness #instafit #igfit #hea …";;@cxrlysjourney;#weightloss #happiness #healthiness #cleaneating #fitness #instafit #igfit #hea;"641400100414193664";https://twitter.com/FitCalENGLISH/status/641400100414193664
CraigRobinson95;2015-09-09 16:59;0;0;"More photos of the car to come #ford #150bhp #happy #like4like #focus #tdci #turbo #titanium #dirty … https://instagram.com/p/7bd3i4zQUG/";;;#ford #150bhp #happy #like4like #focus #tdci #turbo #titanium #dirty;"641762955437207552";https://twitter.com/CraigRobinson95/status/641762955437207552
oferernar;2015-09-09 16:59;0;0;"#holiday #vication #flight #happy #happiness #joyful #joy #smile #instalike #instamoments #instamood … https://instagram.com/p/7bd26UChP8/";;;#holiday #vication #flight #happy #happiness #joyful #joy #smile #instalike #instamoments #instamood;"641762933777764353";https://twitter.com/oferernar/status/641762933777764353
chikchak90;2015-09-09 16:59;0;0;"#Happiness #wisata #bolang #ayodolan #mytripmyadventure #bestfriend … https://instagram.com/p/7bd2C2RCBdft8AaJPnFE6-x6CGE_BFkIWKYLw0/";Boja, Indonesia;;#Happiness #wisata #bolang #ayodolan #mytripmyadventure #bestfriend;"641762919714267136";https://twitter.com/chikchak90/status/641762919714267136
NorthWhiteStar;2015-09-09 16:59;0;0;"What makes you #Happy ?";;;#Happy;"641762913431089154";https://twitter.com/NorthWhiteStar/status/641762913431089154
QuotenInstagram;2015-09-09 16:59;0;0;"New #quote : Happy Wednesday... #life #happiness #quotestags #quote #nofilter @quotestags_app by babykhen http://flic.kr/p/y9ccRD";;@quotestags_app;#quote #life #happiness #quotestags #quote #nofilter;"641762911342477312";https://twitter.com/QuotenInstagram/status/641762911342477312
healthydoses;2015-09-09 16:59;0;0;"tease... #shrimpandgrits #foodie #foodporn #love #sidewalktease #happiness #brooklyn #instalove … https://instagram.com/p/7bd1vaNsDB/";;;#shrimpandgrits #foodie #foodporn #love #sidewalktease #happiness #brooklyn #instalove;"641762906565181440";https://twitter.com/healthydoses/status/641762906565181440
hannahmwallace2;2015-09-09 16:59;0;1;"@jamesmaslow I'm Ecstatic to hear your new music soon!! 😆 😆 😆 😆 #NEWSONG #cantwait #jamesmaslow #happiness 🎤";San Jose, CA;@jamesmaslow;#NEWSONG #cantwait #jamesmaslow #happiness;"641762866618503169";https://twitter.com/hannahmwallace2/status/641762866618503169
mwuerth;2015-09-09 16:59;0;0;"She's so smokin'! @AliciaSMusic #wcw #love #babe #happy #luckyguy #model #beauty https://instagram.com/p/7bds4IO__6/";;@AliciaSMusic;#wcw #love #babe #happy #luckyguy #model #beauty;"641762801502027778";https://twitter.com/mwuerth/status/641762801502027778
JobbuhNetwork;2015-09-10 16:59;0;0;"#thursday #Workday #happiness";;;#thursday #Workday #happiness;"642125274121900032";https://twitter.com/JobbuhNetwork/status/642125274121900032
Bursted_Heart;2015-09-10 16:59;0;0;"And I am #smiling just for you cause no matter which hair colour if #black #red #blue or #blondr you… https://instagram.com/p/7eCnG5pp1z/";;;#smiling #black #red #blue #blondr;"642125230014644225";https://twitter.com/Bursted_Heart/status/642125230014644225
AdventureMag1;2015-09-10 16:59;23;19;"i like it :D #funny #vine #happy #cat #happy #life #fun #cool #sweet #youtube #most #watched #vines #follow #me https://www.youtube.com/watch?v=_vbPb9NQCh0&list=PLeBrPSxcRMx6LQFUfGbV8ojbSDok02LVE&index=3";;;#funny #vine #happy #cat #happy #life #fun #cool #sweet #youtube #most #watched #vines #follow #me;"642125163971129344";https://twitter.com/AdventureMag1/status/642125163971129344
rainwatrdesigns;2015-09-10 16:59;0;1;"Joy Enriches Life <3 Allow Joy into your life ... seek it ... treasure it ... feel it. -Nancy Rainwater, PhD #joy ... http://fb.me/7KqN87Re1";;;#joy;"642125158862483456";https://twitter.com/rainwatrdesigns/status/642125158862483456
SteBiaggio;2015-09-10 16:58;0;0;"Ohh.... It's a #BUMPY ride! #fun #rollercoaster #happiness #thriller … https://instagram.com/p/7eCkOvJp1rfaEyEB6sFy35ztjgebwdx2BVkDY0/";;;#BUMPY #fun #rollercoaster #happiness #thriller;"642125129821122562";https://twitter.com/SteBiaggio/status/642125129821122562
reshamandalia;2015-09-10 16:58;0;0;"The 15 hour flight journey begins #happy";;;#happy;"642125054562537472";https://twitter.com/reshamandalia/status/642125054562537472
amyrebecca_96;2015-09-11 16:59;0;0;"The lighting made my eyes 2 different colours 👀 #light #eyes #greeneyes #glasses #hipster #happy … https://instagram.com/p/7gnecSy4KF/";;;#light #eyes #greeneyes #glasses #hipster #happy;"642487774617190400";https://twitter.com/amyrebecca_96/status/642487774617190400
CoolWeddingPics;2015-09-11 16:59;0;0;"http://goo.gl/tQIENR ❤️ #party #weddingparty #celebration #bride #happy #h …";;;#party #weddingparty #celebration #bride #happy #h;"642487748906090496";https://twitter.com/CoolWeddingPics/status/642487748906090496
SaudiBee;2015-09-11 16:59;0;0;"Photo: Makeup Art by @ssg_designsworld #WatersPhotography #Art #Makeup #Love #Happiness #Beauty #AndAgain http://tmblr.co/ZLgHLw1u1pD1o";;@ssg_designsworld;#WatersPhotography #Art #Makeup #Love #Happiness #Beauty #AndAgain;"642487626193334272";https://twitter.com/SaudiBee/status/642487626193334272
maggielouie;2015-09-11 16:59;0;0;"Yum #dinner #delicious @the_beer_nation #the -national robgfour #joy #love @The National https://instagram.com/p/7gnYfRu1e4/";Athens, GA;@the_beer_nation @The;#dinner #delicious #the #joy #love;"642487569419268096";https://twitter.com/maggielouie/status/642487569419268096
trailersMEDIA;2015-09-11 16:58;0;0;"#peaceful state of mind:) #lawofattraction #happiness #follow my #seester @soulsessionlove for #uplifting ... http://fb.me/6KBWAwMit";;@soulsessionlove;#peaceful #lawofattraction #happiness #follow #seester #uplifting;"642487415177785344";https://twitter.com/trailersMEDIA/status/642487415177785344
Yochanah;2015-09-11 16:58;0;1;"#Well#Hummm #Yes #Iam #TheOld #Cow #HollyCow #Hi Moses and #kids #whatUp #Happy #NewYear #Weekend … https://instagram.com/p/7gnEICSu2S/";;;#Well #Hummm #Yes #Iam #TheOld #Cow #HollyCow #Hi #kids #whatUp #Happy #NewYear #Weekend;"642487412665532416";https://twitter.com/Yochanah/status/642487412665532416
nanymanvel;2015-09-12 16:59;0;0;"Mommy 😘 😍 #Lunch #Mommy #LoveU #beautiful #Smile #FamilyLove #Family #Love #Happy #Hbday … https://instagram.com/p/7jMQjNonUO/";;;#Lunch #Mommy #LoveU #beautiful #Smile #FamilyLove #Family #Love #Happy #Hbday;"642850136813649924";https://twitter.com/nanymanvel/status/642850136813649924
Superfood_Vegan;2015-09-12 16:59;0;0;"http://twtly.com/am2 #emotional blocks related2 #expression of #senses while #relaxing #happiness";;;#emotional #expression #senses #relaxing #happiness;"642850122787913728";https://twitter.com/Superfood_Vegan/status/642850122787913728
gabybretana;2015-09-12 16:59;0;0;"With assr1405 #PostRace #CalorInfernal #LaPlayaVerdeDelInfierno #happy … https://instagram.com/p/7jMOjnOEZva4r5eI4UcWKof5B3Id6pYBcCw0o0/";;;#PostRace #CalorInfernal #LaPlayaVerdeDelInfierno #happy;"642850069864165376";https://twitter.com/gabybretana/status/642850069864165376
sirdada11;2015-09-12 16:59;0;0;"Blessed Sunday. #Reflect #Blessed #Love #Happiness #NothingToWorry #Peace #Hope #Faith https://instagram.com/p/7jMNMtQ64j/";;;#Reflect #Blessed #Love #Happiness #NothingToWorry #Peace #Hope #Faith;"642850016256765956";https://twitter.com/sirdada11/status/642850016256765956
ebgrey;2015-09-12 16:59;1;2;"Played hard at @MSChildsMuseum this morn! I now know how to get a 3-hr nap back on the wkd schedule. #wornout #happy";;@MSChildsMuseum;#wornout #happy;"642849938863353856";https://twitter.com/ebgrey/status/642849938863353856
_ObeyTay_;2015-09-12 16:58;0;0;"if you truly love your self you could never hurt another- #happy #love #staypositive";;;#happy #love #staypositive;"642849905946456064";https://twitter.com/_ObeyTay_/status/642849905946456064
kmathews62;2015-09-12 16:58;0;0;"There's a huge new flag and addition to the trail in Kearney. 🇺🇸 🚴 🌻 #joy @… https://instagram.com/p/7jMJnzIwZZNhUqKhq_VCNKvOH5r2CyUm0Ec_o0/";Nebraska, USA;@;#joy;"642849895649558528";https://twitter.com/kmathews62/status/642849895649558528
JulianCeron6;2015-09-13 16:59;0;0;"Party party 👏 💃 🐩 #happy #friends #cool #latino #labonita #moments … https://instagram.com/p/7lxEgMjfyNrpfH54kEZWfYXQAQlQH1H4upZSM0/";Bucaramanga, Colombia;;#happy #friends #cool #latino #labonita #moments;"643212557650657280";https://twitter.com/JulianCeron6/status/643212557650657280
18louhazza;2015-09-13 16:00;11;19;"Niall is the opposite of a "no homo white boy" he literally will tell any boy he loves him and they would be honored #HappyBirthdayNiall";;;#HappyBirthdayNiall;"643197535209844740";https://twitter.com/18louhazza/status/643197535209844740
Baekisgay;2015-09-13 16:59;0;0;"#work #happy #sundayfunday #lovelyweather https://instagram.com/p/7lxDLjsw5M/";;;#work #happy #sundayfunday #lovelyweather;"643212513576923137";https://twitter.com/Baekisgay/status/643212513576923137
Mongsevenzero;2015-09-13 16:59;0;0;"Morning Booster #morning #shoutout #english #course #language #happy #days #coffe #time #pare #kediri … https://instagram.com/p/7lxAVXOtb3/";Pare, Indonesia;;#morning #shoutout #english #course #language #happy #days #coffe #time #pare #kediri;"643212417300873216";https://twitter.com/Mongsevenzero/status/643212417300873216
Diwon;2015-09-13 16:59;1;2;"For the new year, I #pray for #health , #wealth , #happiness and revealed #good for everyone! #muchlove … https://instagram.com/p/7lw-v0ARVe/";;;#pray #health #wealth #happiness #good #muchlove;"643212360031862784";https://twitter.com/Diwon/status/643212360031862784
KellyMNutrition;2015-09-13 16:59;1;0;"How often do you ask yourself if you're happy? http://bit.ly/1MfwyPp #happiness #change #life #thoughts";;;#happiness #change #life #thoughts;"643212359398522884";https://twitter.com/KellyMNutrition/status/643212359398522884
CrzDavidDrt;2015-09-13 16:59;0;0;":) #Single #Happily #Smile https://instagram.com/p/7lw-tuCpl1/";;;#Single #Happily #Smile;"643212357066465280";https://twitter.com/CrzDavidDrt/status/643212357066465280
ThoughtAbuse;2015-09-14 16:59;0;0;"Imagine that you live without fear. How easy would your life be? http://www.selfthoughtabuse.com #withoutfear #fear #happy";;;#withoutfear #fear #happy;"643574883700445184";https://twitter.com/ThoughtAbuse/status/643574883700445184
FedericoRausch_;2015-09-14 16:59;0;4;"❄ ❄ ❄ #instagood #me #smile #follow #cute #photooftheday #tbt #followme #beautiful #happy #picoftheday … https://instagram.com/p/7oVy8wPGDs/";;;#instagood #me #smile #follow #cute #photooftheday #tbt #followme #beautiful #happy #picoftheday;"643574792067661824";https://twitter.com/FedericoRausch_/status/643574792067661824
CherylsBizness;2015-09-14 16:59;0;0;"#success #happiness #avonrep #cherylsbeautybiz http://fb.me/4kpTmbQBO";;;#success #happiness #avonrep #cherylsbeautybiz;"643574785205760001";https://twitter.com/CherylsBizness/status/643574785205760001
MorningLTMusic;2015-09-14 16:58;1;0;"'Upbeat Ukulele' just hit 20k views on #YouTube ! https://youtu.be/FBHEF1nxbi0 #BackgroundMusic #music #ukulele #happy #fun #vlog #Youtuber #song";;;#YouTube #BackgroundMusic #music #ukulele #happy #fun #vlog #Youtuber #song;"643574697406394368";https://twitter.com/MorningLTMusic/status/643574697406394368
disturbedvg;2015-09-14 16:58;0;0;"Happy with my promotion #2IC #Promotion #Happy #DoingWell #Yay #LifeIsGood #RedShirt 😲 https://instagram.com/p/7oVtTPiGM_/";;;#2IC #Promotion #Happy #DoingWell #Yay #LifeIsGood #RedShirt;"643574616892534784";https://twitter.com/disturbedvg/status/643574616892534784
ContestCady;2015-09-14 16:58;0;0;"I'm going to win this awesome hot tub! I shouldn't have said this. Now you might win. #happy #hottub #contest https://wn.nr/3jv2";;;#happy #hottub #contest;"643574592070520832";https://twitter.com/ContestCady/status/643574592070520832
CassandraChlo;2015-09-15 16:59;0;1;"Missing this view ☁ #CassandraChloé #latergram #happy #memories #palmtrees #palmsprings #california #desert #sand ... http://fb.me/25W71B6qF";;;#CassandraChlo #latergram #happy #memories #palmtrees #palmsprings #california #desert #sand;"643937318382899200";https://twitter.com/CassandraChlo/status/643937318382899200
LaurenJaneexx;2015-09-15 16:59;0;1;"Literally haven't been this happy in so long 💞 #happy";;;#happy;"643937307360403456";https://twitter.com/LaurenJaneexx/status/643937307360403456
eyeshotcha;2015-09-15 16:59;1;0;"The earth has music for those who listen #happy #kalokairi #europeanholidays #selfportrait #greece … https://instagram.com/p/7q6owRCvs2/";Goumenissa, Greece;;#happy #kalokairi #europeanholidays #selfportrait #greece;"643937285478686720";https://twitter.com/eyeshotcha/status/643937285478686720
KPierce13;2015-09-15 16:59;0;1;"My sunset right now #happiness #WideOpenSpaces https://instagram.com/p/7q6ok4BMp5/";;;#happiness #WideOpenSpaces;"643937284404965376";https://twitter.com/KPierce13/status/643937284404965376
KneadToRelaxMT;2015-09-15 16:59;0;0;"Communication is the key to your purrrfect massage. #Massage #Relax #Happy #Healthy http://fb.me/7qSanND4x";;;#Massage #Relax #Happy #Healthy;"643937166133825536";https://twitter.com/KneadToRelaxMT/status/643937166133825536
shopxvx;2015-09-15 16:59;0;0;"CODEINE http://arnd.co/daDAO #happy #beyonce";;;#happy #beyonce;"643937128888541184";https://twitter.com/shopxvx/status/643937128888541184
madeleine_jeune;2015-09-15 16:58;0;0;"Just finished giving my first presentation as an LSS Peer Helper. It was a wonderful experience. #Happy #LSS #PeerHelper";;;#Happy #LSS #PeerHelper;"643936989541068800";https://twitter.com/madeleine_jeune/status/643936989541068800
